Мдт;Материал;Краткий текст материала;Длинный текст материала;Создано;Создал;ПслднИзм;Изменил;ВидМ;ГруппаМтр;БЕИ
400;000000001300438577;Подшипник 22332 BEA-XL-K-MB1 SXM;Подшипник 22332 BEA-XL-K-MB1 SXM;14.03.2023;TMK-GPY;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300438805;Подшипник 6208-2RS ZWZ;Подшипник 6208-2RS ZWZ;17.03.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300438806;Подшипник 608 2RS ZWZ;Подшипник 608 2RS ZWZ;17.03.2023;STZ-LNV;23.04.2025;STZ-LNV;ZZAP;N13010000;ШТ
400;000000001300438807;Подшипник 6307-2RS ZWZ;Подшипник 6307-2RS ZWZ;17.03.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300438832;Подшипник 33118 Q ZWZ;Подшипник 33118 Q ZWZ;17.03.2023;VTZPMC400RFC;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300438846;Подшипник 60318 ГОСТ520;Подшипник 60318 ГОСТ520;17.03.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300438848;Подшипник 60309АС17 ГОСТ520;Подшипник 60309АС17 ГОСТ520;17.03.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300438849;Подшипник 1000956 ГОСТ520;Подшипник 1000956 ГОСТ520;17.03.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300438850;Подшипник 1007992КМ ГОСТ520;Подшипник 1007992КМ ГОСТ520;17.03.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300438851;Подшипник 22220 CC/W33-C4 BCR;Подшипник 22220 CC/W33-C4 BCR;17.03.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300438852;Подшипник 3205В ZKL;Подшипник 3205В ZKL;17.03.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300438853;Подшипник 6011 2RS EBF;Подшипник 6011 2RS EBF;17.03.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300438854;Подшипник 33217 SKF;Подшипник 33217 SKF;17.03.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300438877;Подшипник L467549/L467510 TIMKEN;Подшипник L467549/L467510 TIMKEN;20.03.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300438931;Подшипник 22230 E1-C3 FAG;Подшипник 22230 E1-C3 FAG;21.03.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439006;Подшипник L540010D TIMKEN;Подшипник L540010D TIMKEN;21.03.2023;SIN-BLI;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439118;Узел подшипниковый  RME80 INA;Узел подшипниковый  RME80 INA;23.03.2023;SIN-BLI;07.02.2025;TMK-KAG;ZZAP;N13020000;ШТ
400;000000001300439326;Подшипник NUKR 72 ISB;Подшипник NUKR 72 ISB;27.03.2023;TMK-GPY;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439442;Подшипник 22328 EMHD2 BCR;Подшипник 22328 EMHD2 BCR;28.03.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439517;Подшипник 32314Л ГОСТ520;Подшипник 32314Л ГОСТ520;29.03.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300439546;Подшипник 22328  E/W33MH ZKL;Подшипник 22328  E/W33MH ZKL;29.03.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439564;Подшипник 2201 E-2RS1-TN9 SKF;Подшипник 2201 E-2RS1-TN9 SKF;29.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439565;Подшипник 2215 EKTN9 SKF;Подшипник 2215 EKTN9 SKF;29.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439566;Подшипник 2214 EC 099Е SKF;Подшипник 2214 EC 099Е SKF;29.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439595;Подшипник 22215 ЕК SKF;Подшипник 22215 ЕК SKF;29.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439596;Подшипник 22222C SKF;Подшипник 22222C SKF;29.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439597;Подшипник 2315 K SKF;Подшипник 2315 K SKF;29.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439600;Подшипник 32218 J2/Q SKF;Подшипник 32218 J2/Q SKF;29.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439601;Подшипник 51114 SKF;Подшипник 51114 SKF;29.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439602;Подшипник 51208 SKF;Подшипник 51208 SKF;29.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439604;Подшипник 52309 SKF;Подшипник 52309 SKF;29.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439605;Подшипник 6011 2RS1 SKF;Подшипник 6011 2RS1 SKF;29.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439612;Комплект подшипников 6209 FAG;Комплект подшипников 6209 FAG;30.03.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13010000;КЛ
400;000000001300439709;Подшипник 30-3628 АМНК5 МПЗ;Подшипник 30-3628 АМНК5 МПЗ;30.03.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439714;Подшипник 61904 2RZ SKF;Подшипник 61904 2RZ SKF;30.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439720;Подшипник FY 20 FM SKF;Подшипник FY 20 FM SKF;30.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439721;Подшипник FY 60 FM SKF;Подшипник FY 60 FM SKF;30.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439742;Подшипник GE 100 UK-2RS-А INA;Подшипник GE 100 UK-2RS-А INA;30.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439745;Подшипник GE 60 UK-2RS MTK;Подшипник GE 60 UK-2RS MTK;30.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439746;Подшипник 3214 INA;Подшипник 3214 INA;30.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439748;Узел подшипниковый  RASE40 INA;Узел подшипниковый  RASE40 INA;30.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13020000;ШТ
400;000000001300439806;Подшипник PWKR 62 2RS INA;Подшипник PWKR 62 2RS INA;30.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439878;Подшипник RASE17 INA;Подшипник RASE17 INA;31.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439881;Подшипник RCJ 40 INA;Подшипник RCJ 40 INA;31.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439882;Подшипник SL014914 А INA;Подшипник SL014914 А INA;31.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439883;Подшипник SL024914 А INA;Подшипник SL024914 А INA;31.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439887;Подшипник 2588 STEITZ;Подшипник 2588 STEITZ;31.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439888;Подшипник UCFX15 ASAHI;Подшипник UCFX15 ASAHI;31.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439889;Подшипник UCP214 ASAHI;Подшипник UCP214 ASAHI;31.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439890;Подшипник UKF208 ASAHI;Подшипник UKF208 ASAHI;31.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439891;Подшипник W 61902 2Z SKF;Подшипник W 61902 2Z SKF;31.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439893;Подшипник 6222 SKF;Подшипник 6222 SKF;31.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439903;Подшипник 7214B INA;Подшипник 7214B INA;31.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439904;Подшипник GE170 SX FAG;Подшипник GE170 SX FAG;31.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439905;Подшипник 32020 X/QP5 SKF;Подшипник 32020 X/QP5 SKF;31.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439934;Подшипник UCFL205 DM-A-0410-04 NTN;Подшипник UCFL205 DM-A-0410-04 NTN;31.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300439955;Подшипник GE35 AW  INA;Подшипник GE35 AW  INA;31.03.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300440046;Подшипник 97726М ГОСТ520;Подшипник 97726М ГОСТ520;03.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300440107;Подшипник 32308КМ ГОСТ520;Подшипник 32308КМ ГОСТ520;03.04.2023;TMK-GPY;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300440199;Подшипник 110 SKF;Подшипник 110 SKF;03.04.2023;VTZPMC400RFC;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300440200;Подшипник 1000096 SKF;Подшипник 1000096 SKF;03.04.2023;VTZPMC400RFC;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300440201;Подшипник 8103 SKF;Подшипник 8103 SKF;03.04.2023;VTZPMC400RFC;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300440260;Втулка 7379 STEITZ MASCHINENBAU GMBH;Втулка 7379 STEITZ MASCHINENBAU GMBH;03.04.2023;TMK-GPY;07.02.2025;TMK-KAG;ZZAP;N13030000;ШТ
400;000000001300440261;Втулка 7657 STEITZ MASCHINENBAU GMBH;Втулка 7657 STEITZ MASCHINENBAU GMBH;03.04.2023;TMK-GPY;07.02.2025;TMK-KAG;ZZAP;N13030000;ШТ
400;000000001300440581;Подшипник 847867ХЛМ СВПЗ;Подшипник 847867ХЛМ СВПЗ;05.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300440582;Подшипник 847851ХЛМ СВПЗ;Подшипник 847851ХЛМ СВПЗ;05.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300440583;Подшипник 847860ХЛМ СВПЗ;Подшипник 847860ХЛМ СВПЗ;05.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300440584;Подшипник 847844ХЛМ СВПЗ;Подшипник 847844ХЛМ СВПЗ;05.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300440585;Подшипник 97936ХЛМ1 СВПЗ;Подшипник 97936ХЛМ1 СВПЗ;05.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300440721;Узел подшипниковый  UCF211 EBF;Узел подшипниковый  UCF211 EBF;06.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13020000;ШТ
400;000000001300440723;Узел подшипниковый  UCF213 EBF;Узел подшипниковый  UCF213 EBF;06.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13020000;ШТ
400;000000001300440724;Подшипник 6318 ZWZ;Подшипник 6318 ZWZ;06.04.2023;STZ-PES01;23.04.2025;STZ-LNV;ZZAP;N13010000;ШТ
400;000000001300440865;Подшипник HM237545/HM237510CD ZWZ;Подшипник HM237545/HM237510CD ZWZ;07.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300440866;Подшипник HM261049DW/HM261010A/HTC23 ZWZ;Подшипник HM261049DW/HM261010A/HTC23 ZWZ;07.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300440867;Подшипник M249748D/M249710 ZWZ;Подшипник M249748D/M249710 ZWZ;07.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300440868;Подшипник HM256849D/HM256810 ZWZ;Подшипник HM256849D/HM256810 ZWZ;07.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300440869;Подшипник M244249 DW ZWZ;Подшипник M244249 DW ZWZ;07.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300441200;Втулка H207 FAG;Втулка H207 FAG;10.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13030000;ШТ
400;000000001300441234;Подшипник UCP212 ГПЗ;Подшипник UCP212 ГПЗ;10.04.2023;TMK-GPY;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300441242;Подшипник UCP208 ГПЗ;Подшипник UCP208 ГПЗ;10.04.2023;TMK-GPY;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300441247;Подшипник 6-60312 А ГОСТ520;Подшипник 6-60312 А ГОСТ520;10.04.2023;TMK-GPY;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300441459;Подшипник 6-1201 ГПЗ;Подшипник 6-1201 ГПЗ;11.04.2023;SIN-BLI;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300441489;Подшипник 46118А ГОСТ520;Подшипник 46118А ГОСТ520;11.04.2023;VTZPMC400RFC;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300441540;Подшипник 60301 ГОСТ520;Подшипник 60301 ГОСТ520;11.04.2023;VTZPMC400RFC;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442038;Подшипник GEEW50 ES BCR;Подшипник GEEW50 ES BCR;13.04.2023;SIN-BLI;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300442196;Узел подш. P218 TECHNIX;Узел подш. P218 TECHNIX;14.04.2023;TMK-GPY;07.02.2025;TMK-KAG;ZZAP;N13020000;ШТ
400;000000001300442278;Подшипник 148 ГОСТ520;Подшипник 148 ГОСТ520;14.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442279;Подшипник 32617 ГОСТ520;Подшипник 32617 ГОСТ520;14.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442280;Подшипник 36234 ГОСТ520;Подшипник 36234 ГОСТ520;14.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442281;Подшипник 38205 ГОСТ520;Подшипник 38205 ГОСТ520;14.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442282;Подшипник 8717 ГОСТ520;Подшипник 8717 ГОСТ520;14.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442386;Подшипник 326А ГОСТ520;Подшипник 326А ГОСТ520;14.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442387;Подшипник 6-180309АС17 ГОСТ520;Подшипник 6-180309АС17 ГОСТ520;14.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442388;Подшипник 126А ГОСТ520;Подшипник 126А ГОСТ520;14.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442389;Подшипник ШСЛ60К ГОСТ520;Подшипник ШСЛ60К ГОСТ520;14.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442390;Подшипник 6-220А EBF;Подшипник 6-220А EBF;14.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300442391;Подшипник 6-60310А ГОСТ520;Подшипник 6-60310А ГОСТ520;14.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442394;Подшипник 6-180502С17 ГОСТ520;Подшипник 6-180502С17 ГОСТ520;14.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442395;Подшипник 6-180102С17 ГОСТ520;Подшипник 6-180102С17 ГОСТ520;14.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442396;Подшипник 6-60307А ГОСТ520;Подшипник 6-60307А ГОСТ520;14.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442420;Подшипник 6-60202А ГОСТ520;Подшипник 6-60202А ГОСТ520;17.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442421;Подшипник 6-406 ГОСТ520;Подшипник 6-406 ГОСТ520;17.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442422;Подшипник 3628Н ГОСТ520;Подшипник 3628Н ГОСТ520;17.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442423;Подшипник 6-80300С17 ГОСТ520;Подшипник 6-80300С17 ГОСТ520;17.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442424;Подшипник 32316КМ ГОСТ520;Подшипник 32316КМ ГОСТ520;17.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300442729;Подшипник NJ2236 ЕС NSK;Подшипник NJ2236 ЕС NSK;18.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300442731;Рол.опор. NUTR 50110 MONTON;Рол.опор. NUTR 50110 MONTON;18.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13030000;ШТ
400;000000001300442874;Подшипник 32005 XJ HR NSK;Подшипник 32005 XJ HR NSK;18.04.2023;VTZPMC400RFC;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300442875;Подшипник 32004 XJ HR NSK;Подшипник 32004 XJ HR NSK;18.04.2023;VTZPMC400RFC;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300442876;Подшипник 32006 XJ HR NSK;Подшипник 32006 XJ HR NSK;18.04.2023;VTZPMC400RFC;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443192;Узел подшипниковый  UCFC216 LDI;Узел подшипниковый  UCFC216 LDI;20.04.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13020000;ШТ
400;000000001300443193;Узел подшипниковый  FLCTE25 LDI;Узел подшипниковый  FLCTE25 LDI;20.04.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13020000;ШТ
400;000000001300443194;Узел подшипниковый  PASE40N LDI;Узел подшипниковый  PASE40N LDI;20.04.2023;VTZ-KVA06;07.02.2025;TMK-KAG;ZZAP;N13020000;ШТ
400;000000001300443287;Узел подшипниковый  FY30TF LDI;Узел подшипниковый  FY30TF LDI;21.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13020000;ШТ
400;000000001300443315;Подшипник NJ2306 E-ECP-C3 SKF;Подшипник NJ2306 E-ECP-C3 SKF;21.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443328;Рол.опор. PWTR 3072 2RS EBF;Рол.опор. PWTR 3072 2RS EBF;21.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13030000;ШТ
400;000000001300443329;Подшипник 6032 2Z-C3 EBF;Подшипник 6032 2Z-C3 EBF;21.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443344;Подшипник 32007 XJ HR SKF;Подшипник 32007 XJ HR SKF;21.04.2023;VTZPMC400RFC;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443366;Узел подшипниковый  PCCJ30 LDI;Узел подшипниковый  PCCJ30 LDI;21.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13020000;ШТ
400;000000001300443367;Подшипник 6-180512 С17 ГОСТ520;Подшипник 6-180512 С17 ГОСТ520;21.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300443369;Шарик подш. D3,5 G60 ГОСТ3722;Шарик подш. D3,5 G60 ГОСТ3722;21.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13050000;ШТ
400;000000001300443370;Подшипник 7832 ГОСТ520;Подшипник 7832 ГОСТ520;21.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300443372;Подшипник 1027313А ГОСТ520;Подшипник 1027313А ГОСТ520;21.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300443404;Подшипник 1000964Л ГОСТ520;Подшипник 1000964Л ГОСТ520;21.04.2023;STZ-LNV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300443420;Подшипник 10029 ГОСТ520;Подшипник 10029 ГОСТ520;21.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13040000;ШТ
400;000000001300443425;Подшипник 6316 C3 ZWZ;Подшипник 6316 C3 ZWZ;21.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443427;Подшипник 6207 2Z ZWZ;Подшипник 6207 2Z ZWZ;21.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443428;Подшипник 6204-2Z/C3 ZWZ;Подшипник 6204-2Z/C3 ZWZ;21.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443430;Подшипник NU316 EM-C3 ZKL;Подшипник NU316 EM-C3 ZKL;21.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443432;Подшипник 6201 2RS ZKL;Подшипник 6201 2RS ZKL;21.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443464;Подшипник 6222 LDI;Подшипник 6222 LDI;24.04.2023;TMK-LTV;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443510;Подшипник RAE25 NPP-FA106 INA;Подшипник RAE25 NPP-FA106 INA;24.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443536;Подшипник 23124 C/W33-C3 EBF;Подшипник 23124 C/W33-C3 EBF;25.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443537;Подшипник 32016 ZWZ;Подшипник 32016 ZWZ;25.04.2023;STZ-PES01;14.05.2025;RFCGWESBMOS;ZZAP;N13010000;ШТ
400;000000001300443741;Подшипник NK14/20-XL INA;Подшипник NK14/20-XL INA;27.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443742;Подшипник SL182932 B-XL INA;Подшипник SL182932 B-XL INA;27.04.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443866;Подшипник NU330 M ZWZ;Подшипник NU330 M ZWZ;02.05.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443867;Подшипник NU2216 EMA EBF;Подшипник NU2216 EMA EBF;02.05.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443878;Подшипник Q317 M-C3 BCR;Подшипник Q317 M-C3 BCR;02.05.2023;VTZPMC400RFC;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
400;000000001300443924;Подшипник NK 14/20 R BCR;Подшипник NK 14/20 R BCR;02.05.2023;STZ-PES01;07.02.2025;TMK-KAG;ZZAP;N13010000;ШТ
